   t |  uy[mm] | fy[N] 
  1.27500000e-06   3.74873022e-24  -3.80366508e-15
  1.27800000e-06   4.14647138e-24  -4.18859308e-15
  1.28100000e-06   4.58532100e-24  -4.61141371e-15
  1.28400000e-06   5.06941500e-24  -5.07575246e-15
  1.28700000e-06   5.60329409e-24  -5.58557161e-15
  1.29000000e-06   6.19194222e-24  -6.14520067e-15
  1.29300000e-06   6.84082865e-24  -6.75936931e-15
  1.29600000e-06   7.55595389e-24  -7.43324328e-15
  1.29900000e-06   8.34389984e-24  -8.17246341e-15
  1.30200000e-06   9.21188455e-24  -8.98318796e-15
  1.30500000e-06   1.01678219e-23  -9.87213870e-15
  1.30800000e-06   1.12203870e-23  -1.08466509e-14
  1.31100000e-06   1.23790869e-23  -1.19147276e-14
  1.31400000e-06   1.36543388e-23  -1.30850986e-14
  1.31700000e-06   1.50575541e-23  -1.43672846e-14
  1.32000000e-06   1.66012308e-23  -1.57716665e-14
  1.32300000e-06   1.82990543e-23  -1.73095607e-14
  1.32600000e-06   2.01660067e-23  -1.89933011e-14
  1.32900000e-06   2.22184862e-23  -2.08363279e-14
  1.33200000e-06   2.44744375e-23  -2.28532833e-14
  1.33500000e-06   2.69534932e-23  -2.50601163e-14
  1.33800000e-06   2.96771280e-23  -2.74741956e-14
  1.34100000e-06   3.26688270e-23  -3.01144319e-14
  1.34400000e-06   3.59542684e-23  -3.30014112e-14
  1.34700000e-06   3.95615222e-23  -3.61575381e-14
  1.35000000e-06   4.35212672e-23  -3.96071920e-14
  1.35300000e-06   4.78670262e-23  -4.33768954e-14
  1.35600000e-06   5.26354222e-23  -4.74954974e-14
  1.35900000e-06   5.78664571e-23  -5.19943704e-14
  1.36200000e-06   6.36038145e-23  -5.69076253e-14
  1.36500000e-06   6.98951888e-23  -6.22723422e-14
  1.36800000e-06   7.67926431e-23  -6.81288215e-14
  1.37100000e-06   8.43529980e-23  -7.45208550e-14
  1.37400000e-06   9.26382538e-23  -8.14960190e-14
  1.37700000e-06   1.01716049e-22  -8.91059913e-14
  1.38000000e-06   1.11660160e-22  -9.74068940e-14
  1.38300000e-06   1.22551038e-22  -1.06459664e-13
  1.38600000e-06   1.34476402e-22  -1.16330453e-13
  1.38900000e-06   1.47531870e-22  -1.27091062e-13
  1.39200000e-06   1.61821655e-22  -1.38819404e-13
  1.39500000e-06   1.77459313e-22  -1.51600015e-13
  1.39800000e-06   1.94568556e-22  -1.65524595e-13
  1.40100000e-06   2.13284137e-22  -1.80692596e-13
  1.40400000e-06   2.33752805e-22  -1.97211860e-13
  1.40700000e-06   2.56134341e-22  -2.15199304e-13
  1.41000000e-06   2.80602687e-22  -2.34781659e-13
  1.41300000e-06   3.07347159e-22  -2.56096268e-13
  1.41600000e-06   3.36573770e-22  -2.79291948e-13
  1.41900000e-06   3.68506660e-22  -3.04529920e-13
  1.42200000e-06   4.03389647e-22  -3.31984809e-13
  1.42500000e-06   4.41487899e-22  -3.61845724e-13
  1.42800000e-06   4.83089755e-22  -3.94317420e-13
  1.43100000e-06   5.28508690e-22  -4.29621557e-13
  1.43400000e-06   5.78085440e-22  -4.67998049e-13
  1.43700000e-06   6.32190310e-22  -5.09706520e-13
  1.44000000e-06   6.91225659e-22  -5.55027873e-13
