   t |  uy[mm] | fy[N] 
  9.33000000e-07   3.50000009e-01   9.00507854e+02
  9.36000000e-07   3.50000009e-01   9.00507854e+02
  9.39000000e-07   3.50000009e-01   9.00507854e+02
  9.42000000e-07   3.50000009e-01   9.00507854e+02
  9.45000000e-07   3.50000009e-01   9.00507855e+02
  9.48000000e-07   3.50000009e-01   9.00507855e+02
  9.51000000e-07   3.50000009e-01   9.00507855e+02
  9.54000000e-07   3.50000010e-01   9.00507855e+02
  9.57000000e-07   3.50000010e-01   9.00507855e+02
  9.60000000e-07   3.50000010e-01   9.00507855e+02
  9.63000000e-07   3.50000010e-01   9.00507855e+02
  9.66000000e-07   3.50000010e-01   9.00507855e+02
  9.69000000e-07   3.50000010e-01   9.00507856e+02
  9.72000000e-07   3.50000010e-01   9.00507856e+02
  9.75000000e-07   3.50000010e-01   9.00507856e+02
  9.78000000e-07   3.50000010e-01   9.00507856e+02
  9.81000000e-07   3.50000010e-01   9.00507856e+02
  9.84000000e-07   3.50000010e-01   9.00507856e+02
  9.87000000e-07   3.50000010e-01   9.00507856e+02
  9.90000000e-07   3.50000010e-01   9.00507856e+02
  9.93000000e-07   3.50000010e-01   9.00507856e+02
  9.96000000e-07   3.50000010e-01   9.00507857e+02
  9.99000000e-07   3.50000010e-01   9.00507857e+02
  1.00200000e-06   3.50000010e-01   9.00507857e+02
  1.00500000e-06   3.50000010e-01   9.00507857e+02
  1.00800000e-06   3.50000010e-01   9.00507857e+02
  1.01100000e-06   3.50000010e-01   9.00507857e+02
  1.01400000e-06   3.50000010e-01   9.00507857e+02
  1.01700000e-06   3.50000010e-01   9.00507857e+02
  1.02000000e-06   3.50000010e-01   9.00507857e+02
  1.02300000e-06   3.50000010e-01   9.00507858e+02
  1.02600000e-06   3.50000010e-01   9.00507858e+02
  1.02900000e-06   3.50000010e-01   9.00507858e+02
  1.03200000e-06   3.50000010e-01   9.00507858e+02
  1.03500000e-06   3.50000010e-01   9.00507858e+02
  1.03800000e-06   3.50000010e-01   9.00507858e+02
  1.04100000e-06   3.50000010e-01   9.00507858e+02
  1.04400000e-06   3.50000010e-01   9.00507858e+02
  1.04700000e-06   3.50000010e-01   9.00507858e+02
