   t |  uy[mm] | fy[N] 
  1.32000000e-06   6.00000000e-02   7.01537330e+02
  1.32500000e-06   6.00000000e-02   7.01537330e+02
  1.33000000e-06   6.00000000e-02   7.01537330e+02
  1.33500000e-06   6.00000000e-02   7.01537330e+02
  1.34000000e-06   6.00000000e-02   7.01537330e+02
  1.34500000e-06   6.00000000e-02   7.01537330e+02
  1.35000000e-06   6.00000000e-02   7.01537330e+02
  1.35500000e-06   6.00000000e-02   7.01537330e+02
  1.36000000e-06   6.00000000e-02   7.01537330e+02
  1.36500000e-06   6.00000000e-02   7.01537330e+02
  1.37000000e-06   6.00000000e-02   7.01537330e+02
  1.37500000e-06   6.00000000e-02   7.01537330e+02
  1.38000000e-06   6.00000000e-02   7.01537330e+02
  1.38500000e-06   6.00000000e-02   7.01537330e+02
  1.39000000e-06   6.00000000e-02   7.01537330e+02
  1.39500000e-06   6.00000000e-02   7.01537330e+02
  1.40000000e-06   6.00000000e-02   7.01537330e+02
  1.40500000e-06   6.00000000e-02   7.01537330e+02
  1.41000000e-06   6.00000000e-02   7.01537330e+02
  1.41500000e-06   6.00000000e-02   7.01537330e+02
  1.42000000e-06   6.00000000e-02   7.01537330e+02
  1.42500000e-06   6.00000000e-02   7.01537330e+02
  1.43000000e-06   6.00000000e-02   7.01537330e+02
  1.43500000e-06   6.00000000e-02   7.01537330e+02
  1.44000000e-06   6.00000000e-02   7.01537330e+02
  1.44500000e-06   6.00000000e-02   7.01537330e+02
  1.45000000e-06   6.00000000e-02   7.01537330e+02
  1.45500000e-06   6.00000000e-02   7.01537330e+02
  1.46000000e-06   6.00000000e-02   7.01537330e+02
  1.46500000e-06   6.00000000e-02   7.01537330e+02
  1.47000000e-06   6.00000000e-02   7.01537330e+02
  1.47500000e-06   6.00000000e-02   7.01537330e+02
  1.48000000e-06   6.00000000e-02   7.01537330e+02
  1.48500000e-06   6.00000000e-02   7.01537330e+02
  1.49000000e-06   6.00000000e-02   7.01537330e+02
  1.49500000e-06   6.00000000e-02   7.01537330e+02
  1.50000000e-06   6.00000000e-02   7.01537330e+02
  1.50500000e-06   6.00000000e-02   7.01537330e+02
  1.51000000e-06   6.00000000e-02   7.01537331e+02
  1.51500000e-06   6.00000000e-02   7.01537331e+02
  1.52000000e-06   6.00000000e-02   7.01537331e+02
  1.52500000e-06   6.00000000e-02   7.01537331e+02
  1.53000000e-06   6.00000000e-02   7.01537331e+02
  1.53500000e-06   6.00000000e-02   7.01537331e+02
  1.54000000e-06   6.00000000e-02   7.01537331e+02
  1.54500000e-06   6.00000000e-02   7.01537331e+02
  1.55000000e-06   6.00000000e-02   7.01537331e+02
  1.55500000e-06   6.00000000e-02   7.01537331e+02
  1.56000000e-06   6.00000000e-02   7.01537331e+02
  1.56500000e-06   6.00000000e-02   7.01537331e+02
  1.57000000e-06   6.00000000e-02   7.01537331e+02
  1.57500000e-06   6.00000000e-02   7.01537332e+02
  1.58000000e-06   6.00000000e-02   7.01537332e+02
  1.58500000e-06   6.00000000e-02   7.01537332e+02
  1.59000000e-06   6.00000000e-02   7.01537332e+02
  1.59500000e-06   6.00000000e-02   7.01537332e+02
  1.60000000e-06   6.00000000e-02   7.01537332e+02
  1.60500000e-06   6.00000000e-02   7.01537332e+02
  1.61000000e-06   6.00000000e-02   7.01537332e+02
  1.61500000e-06   6.00000000e-02   7.01537332e+02
  1.62000000e-06   6.00000000e-02   7.01537332e+02
  1.62500000e-06   6.00000000e-02   7.01537332e+02
  1.63000000e-06   6.00000000e-02   7.01537333e+02
  1.63500000e-06   6.00000000e-02   7.01537333e+02
  1.64000000e-06   6.00000000e-02   7.01537333e+02
  1.64500000e-06   6.00000000e-02   7.01537333e+02
  1.65000000e-06   6.00000000e-02   7.01537333e+02
  1.65500000e-06   6.00000000e-02   7.01537333e+02
  1.66000000e-06   6.00000000e-02   7.01537333e+02
  1.66500000e-06   6.00000000e-02   7.01537333e+02
  1.67000000e-06   6.00000000e-02   7.01537333e+02
  1.67500000e-06   6.00000000e-02   7.01537333e+02
  1.68000000e-06   6.00000000e-02   7.01537333e+02
  1.68500000e-06   6.00000000e-02   7.01537333e+02
  1.69000000e-06   6.00000000e-02   7.01537333e+02
  1.69500000e-06   6.00000000e-02   7.01537334e+02
  1.70000000e-06   6.00000000e-02   7.01537334e+02
  1.70500000e-06   6.00000000e-02   7.01537334e+02
  1.71000000e-06   6.00000000e-02   7.01537334e+02
  1.71500000e-06   6.00000000e-02   7.01537334e+02
  1.72000000e-06   6.00000000e-02   7.01537334e+02
  1.72500000e-06   6.00000000e-02   7.01537334e+02
  1.73000000e-06   6.00000000e-02   7.01537334e+02
  1.73500000e-06   6.00000000e-02   7.01537334e+02
  1.74000000e-06   6.00000000e-02   7.01537334e+02
  1.74500000e-06   6.00000000e-02   7.01537334e+02
  1.75000000e-06   6.00000000e-02   7.01537334e+02
  1.75500000e-06   6.00000000e-02   7.01537334e+02
  1.76000000e-06   6.00000000e-02   7.01537334e+02
  1.76500000e-06   6.00000000e-02   7.01537334e+02
  1.77000000e-06   6.00000000e-02   7.01537334e+02
  1.77500000e-06   6.00000000e-02   7.01537334e+02
  1.78000000e-06   6.00000000e-02   7.01537334e+02
  1.78500000e-06   6.00000000e-02   7.01537334e+02
  1.79000000e-06   6.00000000e-02   7.01537335e+02
  1.79500000e-06   6.00000000e-02   7.01537335e+02
  1.80000000e-06   6.00000000e-02   7.01537335e+02
  1.80500000e-06   6.00000000e-02   7.01537335e+02
  1.81000000e-06   6.00000000e-02   7.01537335e+02
  1.81500000e-06   6.00000000e-02   7.01537335e+02
  1.82000000e-06   6.00000000e-02   7.01537335e+02
  1.82500000e-06   6.00000000e-02   7.01537335e+02
  1.83000000e-06   6.00000000e-02   7.01537335e+02
  1.83500000e-06   6.00000000e-02   7.01537335e+02
  1.84000000e-06   6.00000000e-02   7.01537335e+02
  1.84500000e-06   6.00000000e-02   7.01537335e+02
  1.85000000e-06   6.00000000e-02   7.01537335e+02
  1.85500000e-06   6.00000000e-02   7.01537335e+02
  1.86000000e-06   6.00000000e-02   7.01537335e+02
  1.86500000e-06   6.00000000e-02   7.01537335e+02
  1.87000000e-06   6.00000000e-02   7.01537335e+02
  1.87500000e-06   6.00000000e-02   7.01537335e+02
  1.88000000e-06   6.00000000e-02   7.01537335e+02
  1.88500000e-06   6.00000000e-02   7.01537335e+02
  1.89000000e-06   6.00000000e-02   7.01537335e+02
  1.89500000e-06   6.00000000e-02   7.01537335e+02
