   t |  uy[mm] | fy[N] 
  8.92000000e-06   1.90000000e-01   2.32921208e+03
  8.94000000e-06   1.90000000e-01   2.32921208e+03
  8.96000000e-06   1.90000000e-01   2.32921208e+03
  8.98000000e-06   1.90000000e-01   2.32921208e+03
  9.00000000e-06   1.90000000e-01   2.32921208e+03
  9.02000000e-06   1.90000000e-01   2.32921208e+03
  9.04000000e-06   1.90000000e-01   2.32921208e+03
  9.06000000e-06   1.90000000e-01   2.32921208e+03
  9.08000000e-06   1.90000000e-01   2.32921208e+03
  9.10000000e-06   1.90000000e-01   2.32921208e+03
  9.12000000e-06   1.90000000e-01   2.32921208e+03
  9.14000000e-06   1.90000000e-01   2.32921208e+03
  9.16000000e-06   1.90000000e-01   2.32921208e+03
  9.18000000e-06   1.90000000e-01   2.32921208e+03
  9.20000000e-06   1.90000000e-01   2.32921208e+03
  9.22000000e-06   1.90000000e-01   2.32921208e+03
  9.24000000e-06   1.90000000e-01   2.32921208e+03
  9.26000000e-06   1.90000000e-01   2.32921208e+03
  9.28000000e-06   1.90000000e-01   2.32921208e+03
  9.30000000e-06   1.90000000e-01   2.32921208e+03
  9.32000000e-06   1.90000000e-01   2.32921208e+03
  9.34000000e-06   1.90000000e-01   2.32921208e+03
  9.36000000e-06   1.90000000e-01   2.32921208e+03
  9.38000000e-06   1.90000000e-01   2.32921208e+03
  9.40000000e-06   1.90000000e-01   2.32921208e+03
  9.42000000e-06   1.90000000e-01   2.32921208e+03
  9.44000000e-06   1.90000000e-01   2.32921208e+03
  9.46000000e-06   1.90000000e-01   2.32921208e+03
  9.48000000e-06   1.90000000e-01   2.32921208e+03
  9.50000000e-06   1.90000000e-01   2.32921208e+03
  9.52000000e-06   1.90000000e-01   2.32921208e+03
  9.54000000e-06   1.90000000e-01   2.32921208e+03
  9.56000000e-06   1.90000000e-01   2.32921208e+03
  9.58000000e-06   1.90000000e-01   2.32921208e+03
  9.60000000e-06   1.90000000e-01   2.32921208e+03
  9.62000000e-06   1.90000000e-01   2.32921208e+03
  9.64000000e-06   1.90000000e-01   2.32921208e+03
  9.66000000e-06   1.90000000e-01   2.32921208e+03
  9.68000000e-06   1.90000000e-01   2.32921208e+03
  9.70000000e-06   1.90000000e-01   2.32921208e+03
  9.72000000e-06   1.90000000e-01   2.32921208e+03
  9.74000000e-06   1.90000000e-01   2.32921208e+03
  9.76000000e-06   1.90000000e-01   2.32921208e+03
  9.78000000e-06   1.90000000e-01   2.32921208e+03
  9.80000000e-06   1.90000000e-01   2.32921208e+03
  9.82000000e-06   1.90000000e-01   2.32921208e+03
  9.84000000e-06   1.90000000e-01   2.32921208e+03
  9.86000000e-06   1.90000000e-01   2.32921208e+03
  9.88000000e-06   1.90000000e-01   2.32921208e+03
  9.90000000e-06   1.90000000e-01   2.32921208e+03
